0.000000e+00	2.216422e-21
2.200000e+05	2.216402e-21
4.400000e+05	2.216392e-21
6.600000e+05	2.216390e-21
8.800000e+05	2.216397e-21
1.100000e+06	2.216413e-21
1.320000e+06	2.216438e-21
1.540000e+06	2.216472e-21
1.760000e+06	2.216514e-21
1.980000e+06	2.216566e-21
2.200000e+06	2.216626e-21
2.420000e+06	2.216695e-21
2.640000e+06	2.216773e-21
2.860000e+06	2.216859e-21
3.080000e+06	2.216955e-21
3.300000e+06	2.217059e-21
3.520000e+06	2.217173e-21
3.740000e+06	2.217295e-21
3.960000e+06	2.217426e-21
4.180000e+06	2.217566e-21
4.400000e+06	2.217714e-21
4.620000e+06	2.217872e-21
4.840000e+06	2.218038e-21
5.060000e+06	2.218213e-21
5.280000e+06	2.218397e-21
5.500000e+06	2.218590e-21
5.720000e+06	2.218792e-21
5.940000e+06	2.219003e-21
6.160000e+06	2.219222e-21
6.380000e+06	2.219450e-21
6.600000e+06	2.219688e-21
6.820000e+06	2.219933e-21
7.040000e+06	2.220188e-21
7.260000e+06	2.220452e-21
7.480000e+06	2.220725e-21
7.700000e+06	2.221006e-21
7.920000e+06	2.221296e-21
8.140000e+06	2.221595e-21
8.360000e+06	2.221903e-21
8.580000e+06	2.222220e-21
8.800000e+06	2.222545e-21
9.020000e+06	2.222880e-21
9.240000e+06	2.223223e-21
9.460000e+06	2.223575e-21
9.680000e+06	2.223936e-21
9.900000e+06	2.224306e-21
1.012000e+07	2.224685e-21
1.034000e+07	2.225072e-21
1.056000e+07	2.225469e-21
1.078000e+07	2.225874e-21
1.100000e+07	2.226288e-21
