2.201294e-21	2.201298e-21	2.201312e-21	2.201334e-21	2.201364e-21	2.201402e-21	2.201449e-21	2.201505e-21	2.201569e-21	2.201641e-21	2.201722e-21	2.201811e-21	2.201909e-21	2.202015e-21	2.202130e-21	2.202253e-21	2.202384e-21	2.202524e-21	2.202673e-21	2.202829e-21	2.202995e-21	2.203168e-21	2.203350e-21	2.203541e-21	2.203740e-21	2.203947e-21	2.204163e-21	2.204388e-21	2.204620e-21	2.204862e-21	2.205111e-21	2.205369e-21	2.205636e-21	2.205911e-21	2.206194e-21	2.206486e-21	2.206787e-21	2.207095e-21	2.207413e-21	2.207738e-21	2.208072e-21	2.208415e-21	2.208766e-21	2.209125e-21	2.209493e-21	2.209869e-21	2.210254e-21	2.210647e-21	2.211049e-21	2.211459e-21	2.211877e-21
2.201294e-21	2.201319e-21	2.201352e-21	2.201394e-21	2.201444e-21	2.201503e-21	2.201570e-21	2.201645e-21	2.201729e-21	2.201822e-21	2.201923e-21	2.202032e-21	2.202150e-21	2.202276e-21	2.202411e-21	2.202554e-21	2.202705e-21	2.202865e-21	2.203034e-21	2.203211e-21	2.203396e-21	2.203590e-21	2.203792e-21	2.204003e-21	2.204222e-21	2.204449e-21	2.204685e-21	2.204930e-21	2.205183e-21	2.205444e-21	2.205714e-21	2.205992e-21	2.206278e-21	2.206573e-21	2.206877e-21	2.207189e-21	2.207509e-21	2.207838e-21	2.208175e-21	2.208521e-21	2.208875e-21	2.209238e-21	2.209609e-21	2.209988e-21	2.210376e-21	2.210772e-21	2.211177e-21	2.211590e-21	2.212012e-21	2.212442e-21	2.212881e-21
