11.831, 8.2537
15.211, 8.3472
18.592, 8.4290
22.817, 8.4757
28.732, 8.4755
32.958, 8.4636
35.493, 8.4167
39.718, 8.3463
47.324, 8.2055
55.775, 8.0764
65.070, 7.9473
72.676, 7.8534
81.972, 7.7125
89.577, 7.6069
100.56, 7.5011
109.01, 7.3720
120.00, 7.2428
130.14, 7.1488
138.59, 7.0314
147.04, 6.9257
154.65, 6.8669
160.56, 6.8081
168.17, 6.7142
177.46, 6.6319
187.61, 6.5144
203.66, 6.3616
213.80, 6.2676
224.79, 6.1618
235.77, 6.0794
244.23, 6.0206
250.14, 5.9384
258.59, 5.8912
267.04, 5.8207
