0.000000000000000000e+00	1.635580033295964020e+00	-6.324500706278025908e-02
5.000000000000000278e-02	1.635580033295964020e+00	-6.324500706278025908e-02
1.000000000000000056e-01	1.635580033295964020e+00	-6.324500706278025908e-02
1.500000000000000222e-01	1.635580033295964020e+00	-6.324500706278025908e-02
2.000000000000000111e-01	1.635580033295964020e+00	-6.324500706278025908e-02
2.500000000000000555e-01	1.635580033295964020e+00	-6.324500706278025908e-02
3.000000000000000444e-01	1.635580033295964020e+00	-6.324500706278025908e-02
3.500000000000000333e-01	1.635580033295964020e+00	-6.324500706278025908e-02
4.000000000000000222e-01	1.635580033295964020e+00	-6.324500706278025908e-02
4.500000000000000666e-01	1.635580033295964020e+00	-6.324500706278025908e-02
5.000000000000001110e-01	1.635580033295964020e+00	-6.324500706278025908e-02
5.500000000000000444e-01	1.635580033295964020e+00	-6.324500706278025908e-02
6.000000000000000888e-01	1.635580033295964020e+00	-6.324500706278025908e-02
6.500000000000001332e-01	1.635580033295964020e+00	-6.324500706278025908e-02
7.000000000000000666e-01	1.635580033295964020e+00	-6.324500706278025908e-02
7.500000000000000000e-01	1.635580033295964020e+00	-6.324500706278025908e-02
8.000000000000000444e-01	1.635580033295964020e+00	-6.324500706278025908e-02
8.500000000000000888e-01	1.635580033295964020e+00	-6.324500706278025908e-02
9.000000000000001332e-01	1.635580033295964020e+00	-6.324500706278025908e-02
9.500000000000001776e-01	1.635580033295964020e+00	-6.324500706278025908e-02
1.000000000000000222e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.050000000000000044e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.100000000000000089e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.150000000000000133e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.200000000000000178e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.250000000000000222e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.300000000000000266e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.350000000000000311e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.400000000000000133e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.450000000000000178e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.500000000000000000e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.550000000000000044e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.600000000000000089e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.650000000000000133e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.700000000000000178e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.750000000000000222e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.800000000000000266e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.850000000000000089e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.900000000000000355e+00	1.635580033295964020e+00	-6.324500706278025908e-02
1.950000000000000400e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.000000000000000444e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.049999999999999822e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.100000000000000089e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.149999999999999911e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.200000000000000178e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.250000000000000000e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.300000000000000266e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.350000000000000089e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.400000000000000355e+00	1.635580033295964020e+00	-6.324500706278025908e-02
2.450000000000000178e+00	1.635580033295964020e+00	-6.324500706278025908e-02
