0.0,1.5412042384123386,1.5435292184879852,1.5459411561730318,1.5484319009717153,1.5509902148872974,1.5536039749272825,1.5562617561300007
0.1,1.5412043051282656,1.5435292839531594,1.5459412199777234,1.5484319630709609,1.550990275556516,1.5536040346713718,1.5562618155957006
0.2,1.541204416843285,1.5435293935609702,1.5459413267924202,1.5484320670175409,1.5509903770963094,1.553604134649635,1.556261915094759
0.30000000000000004,1.5412045743439662,1.5435295480639053,1.5459414773309716,1.5484322134865731,1.55099052014653,1.5536042754723303,1.5562620552145165
0.4,1.5412047787392487,1.5435297485228139,1.5459416725997175,1.5484324034297625,1.5509907056091419,1.553604457999685,1.5562622367828831
0.5000000000000001,1.5412050314682495,1.5435299963142757,1.5459419139043828,1.5484326380818294,1.5509909346542265,1.5536046833475399,1.5562624608736944
0.6000000000000001,1.541205334310397,1.5435302931401438,1.5459422028589793,1.548432918968784,1.5509912087276874,1.5536049528945686,1.5562627288135376
0.7000000000000001,1.5412056893979587,1.5435306410393217,1.5459425413967764,1.5484332479181069,1.5509915295607093,1.5536052682911203,1.5562630421900905
0.8,1.5412060992310541,1.5435310424018613,1.5459429317834172,1.5484336270709005,1.5509918991810365,1.5536056314697428,1.556263402862028
0.9000000000000001,1.5412065666952588,1.5435314999854806,1.5459433766322668,1.5484340588960985,1.5509923199261397,1.553606044657457,1.5562638129705606
1.0000000000000002,1.54120709508192,1.5435320169346096,1.5459438789221025,1.5484345462068243,1.5509927944583646,1.5536065103898609,1.5562642749526794
1.1,1.5412076881113312,1.5435325968021048,1.5459444420172623,1.548435092179012,1.5509933257821609,1.5536070315271564,1.5562647915561905
1.2000000000000002,1.5412083499589264,1.5435332435737754,1.5459450696903934,1.5484357003724134,1.550993917263502,1.553607611272203,1.5562653658566368
1.3000000000000003,1.5412090852846776,1.5435339616958974,1.5459457661479494,1.548436374754131,1.5509945726516279,1.5536082531907107,1.556266001276212
1.4000000000000001,1.5412098992659071,1.5435347561059005,1.5459465360586186,1.5484371197248359,1.5509952961032496,1.5536089612337083,1.556266701604786
1.5,1.5412107976337377,1.5435356322664455,1.5459473845848686,1.5484379401478434,1.5509960922093766,1.5536097397624258,1.556267471023177
1.6,1.5412117867134465,1.5435365962031238,1.5459483174178257,1.5484388413812435,1.550996966024942,1.5536105935757545,1.5562683141288123
1.7000000000000002,1.541212873469,1.5435376545460435,1.545949340815728,1.5484398293132988,1.5509979231014195,1.5536115279404585,1.556269235963942
1.8000000000000003,1.5412140655520858,1.5435388145755875,1.5459504616462085,1.5484409104013455,1.5509989695226434,1.5536125486243324,1.5562702420465828
1.9000000000000004,1.5412153713559873,1.5435400842726616,1.5459516874327006,1.5484420917144581,1.5510001119440715,1.553613661932517,1.5562713384043823
2.0000000000000004,1.5412168000746795,1.5435414723737804,1.5459530264052797,1.548443380980164,1.5510013576357395,1.5536148747472063,1.5562725316116215
2.1,1.541218361767563,1.5435429884313714,1.5459544875562845,1.548444786635514,1.551002714529196,1.5536161945709985,1.5562738288295817
2.2,1.5412200674302898,1.5435446428797166,1.5459560807011006,1.5484463178828565,1.5510041912687185,1.553617629574171,1.556275237850534
2.3000000000000003,1.541221929072183,1.5435464471069857,1.5459578165445151,1.5484479847506822,1.551005797267148,1.5536191886461794,1.5562767671456226
2.4000000000000004,1.5412239598007917,1.5435484135338613,1.5459597067530968,1.5484497981599474,1.5510075427667098,1.553620881451712,1.5562784259169455
2.5000000000000004,1.541226173914181,1.5435505556992997,1.5459617640340912,1.5484517699963183,1.5510094389052114,1.5536227184916602,1.5562802241541565
2.6000000000000005,1.541228587001601,1.5435528883540224,1.54596400222137,1.5484539131888169,1.5510114977880587,1.5536247111693904,1.556282172695946
2.7000000000000006,1.5412312160532482,1.5435554275623828,1.545966436369018,1.5484562417953966,1.5510137325665552,1.5536268718627488,1.5562842832967838
2.8000000000000003,1.541234079579893,1.5435581908133167,1.545969082853193,1.5484587710960158,1.5510161575230015,1.5536292140022574,1.5562865686993455
2.9000000000000004,1.5412371977432093,1.543561197141143,1.545971959482954,1.5484615176938321,1.5510187881631483,1.5536317521560008,1.556289042713074
3.0,1.5412405924977313,1.5435644672570523,1.5459750856208125,1.548464499625194,1.5510216413166127,1.5536345021217528,1.5562917202993742
3.1,1.5412442877454313,1.543568023692193,1.5459784823138227,1.548467736479163,1.5510247352459112,1.5536374810269333,1.556294617663972
3.2,1.5412483095040104,1.543571890953347,1.5459821724361082,1.5484712495273678,1.551028089764829,1.5536407074370342,1.5562977523570207
3.3000000000000003,1.541252686090085,1.5435760956922735,1.5459861808437945,1.5484750618650547,1.551031726366897,1.5536442014732155,1.5563011433815865
3.4000000000000004,1.541257448318561,1.5435806668898955,1.5459905345434004,1.5484791985642834,1.5510356683648228,1.5536479849398257,1.5563048113111924
3.5000000000000004,1.5412626297195953,1.5435856360565994,1.5459952628748368,1.5484836868402851,1.551039941041791,1.5536520814626675,1.556308778417165
3.6000000000000005,1.5412682667746782,1.5435910374500459,1.546000397710261,1.548488556232105,1.5510445718156225,1.5536565166388963,1.556313068806584
3.7,1.5412743991734943,1.5435969083119916,1.5460059736701388,1.5484938387987293,1.551049590416875,1.5536613181995225,1.556317708571709
3.8000000000000007,1.5412810700933706,1.5436032891257696,1.5460120283579895,1.5484995693320192,1.5510550290820535,1.5536665161855585,1.5563227259518215
3.900000000000001,1.5412883265032826,1.5436102238962104,1.5460186026154128,1.548505785587869,1.5510609227632,1.5536721431389495,1.5563281515085094
4.000000000000001,1.5412962194945563,1.5436177604539465,1.5460257407991382,1.5485125285371455,1.5510673093552434,1.5536782343095203,1.5563340183155012
4.1,1.541304804640594,1.5436259507862078,1.5460334910819846,1.5485198426380826,1.551074229942604,1.5536848278792712,1.5563403621642475
4.2,1.541314142388159,1.5436348513964029,1.5460419057797838,1.548527776131965,1.5510817290666739,1.5536919652054726,1.5563472217865568
4.3,1.5413242984829725,1.5436445236949818,1.546051041706501,1.548536381364078,1.55108985501594,1.5536996910841312,1.5563546390956915
4.4,1.5413353444326197,1.5436550344242879,1.5460609605599707,1.5485457151320807,1.551098660140657,1.553708054035528,1.5563626594474547
4.5,1.5413473580100236,1.5436664561203468,1.5460717293408883,1.5485558390641372,1.5511082011941437,1.553717106613676,1.5563713319229242
4.6000000000000005,1.5413604238010339,1.5436788676147997,1.5460834208079117,1.5485668200293479,1.5511185397029599,1.553726905741703,1.5563807096346272
4.7,1.541374633799983,1.5436923545804568,1.5460961139719849,1.5485787305832337,1.5511297423683967,1.553737513075328,1.5563908500581012
4.800000000000001,1.541390088057404,1.5437070101242625,1.546109894633258,1.5485916494512697,1.5511418815019384,1.5537489953967891,1.5564018153909518
4.9,1.5414068953844744,1.5437229354317832,1.5461248559642762,1.5486056620537128,1.5511550354975676,1.553761425041776,1.5564136729416846
5.000000000000001,1.5414251741191367,1.543740240467694,1.5461410991434157,1.5486208610752557,1.5511692893440343,1.5537748803621356,1.5564264955507956
5.1000000000000005,1.5414450529593002,1.5437590447371234,1.5461587340429055,1.548637347083337,1.5511847351804746,1.5537894462273578,1.5564403620467933
5.200000000000001,1.5414666718689851,1.5437794781131415,1.546177879976131,1.5486552291992643,1.5512014728990544,1.5538052145680938,1.5564553577400677
5.300000000000001,1.5414901830637864,1.5438016817361409,1.5461986665093352,1.548674625826669,1.5512196107986236,1.5538222849652428,1.5564715749577511
5.400000000000001,1.5415157520826042,1.5438258089913481,1.5462212343432673,1.5486956654421955,1.5512392662937062,1.5538407652884345,1.556489113622988
5.500000000000001,1.5415435589531772,1.5438520265712596,1.5462457362708095,1.5487184874537476,1.5512605666835244,1.5538607723880655,1.5565080818823118
5.6000000000000005,1.5415737994596328,1.5438805156303772,1.5462723382171384,1.5487432431320767,1.551283649986146,1.5538824328453886,1.5565285967851434
5.7,1.5416066865209745,1.5439114730402639,1.5463012203695368,1.5487700966219835,1.5513086658432873,1.5539058837855462,1.5565507850197537
5.800000000000001,1.5416424516902132,1.5439451127536408,1.5463325784045925,1.5487992260399555,1.5513357765017686,1.5539312737588433,1.5565747837104043
5.9,1.5416813467846984,1.5439816672869977,1.5463666248211867,1.548830824665635,1.551365157878135,1.5539587636960082,1.5566007412807707
6.0,1.5417236456591277,1.5440213893320223,1.5464035903884026,1.548865102235159,1.5513970007135036,1.5539885279436734,1.556628818389187
6.1000000000000005,1.541769646133718,1.5440645535070407,1.5464437257182717,1.5489022863450945,1.5514315118263116,1.5540207553868348,1.5566591889417052
6.2,1.5418196720911137,1.5441114582606472,1.5464873029741357,1.548942623976445,1.5514689154712766,1.5540556506656262,1.556692041189479
6.300000000000001,1.5418740757567977,1.5441624279407462,1.5465346177263322,1.5489863831490205,1.5515094548136117,1.5540934354943552,1.5567275789175161
6.4,1.5419332401790597,1.5442178150433965,1.546585990967924,1.5490338547173406,1.5515533935282864,1.554134350091432,1.5567660227324462
6.500000000000001,1.5419975819259828,1.5442780026570833,1.5466417713042941,1.5490853543202074,1.5516010175349784,1.5541786547295457,1.5568076114575817
6.6000000000000005,1.5420675540184403,1.5443434071194162,1.5467023373316233,1.5491412244971228,1.551652636880255,1.5542266314162358,1.5568526036442603
6.700000000000001,1.5421436491197478,1.5444144809047278,1.5467681002205638,1.5492018369858593,1.5517085877795211,1.5542785857158705,1.5569012792091959
6.800000000000001,1.5422264030044353,1.5444917157626452,1.5468395065228393,1.5492675952167234,1.5517692348323298,1.554334848724973,1.5569539412084006
6.900000000000001,1.5423163983305566,1.5445756461294728,1.5469170412200282,1.549338937020383,1.5518349734258174,1.554395779213851,1.5570109177591165
7.000000000000001,1.5424142687421012,1.5446668528361056,1.5470012310354615,1.5494163375675893,1.5519062323422894,1.554461765948583,1.5570725641221643
7.100000000000001,1.5425207033303878,1.5447659671382714,1.547092648031969,1.5495003125606897,1.5519834765883438,1.5545332302086072,1.557139264958162
7.200000000000001,1.542636451485857,1.544873675097139,1.5471919135201875,1.5495914216985476,1.5520672104644129,1.5546106285164518,1.557211436772196
7.300000000000001,1.5427623281744203,1.5449907223407702,1.5472997023042652,1.5496902724383406,1.552157980895212,1.5546944555975526,1.5572895305627605
7.4,1.5428992196755151,1.5451179192395523,1.5474167472941456,1.5497975240797304,1.5522563810433405,1.5547852475896222,1.5573740346921108
7.500000000000001,1.5430480898222718,1.5452561465316237,1.547543844516111,1.549913892199088,1.552363054230176,1.5548835855226928,1.557465477996623
7.600000000000001,1.5432099867877194,1.5454063614374502,1.5476818585560348,1.550040153463848,1.5524786981902754,1.5549900990927465,1.5575644331573262
7.700000000000001,1.5433860504648218,1.5455696043061122,1.5478317284727596,1.5501771508596422,1.5526040696877306,1.5551054707537977,1.5576715203524631
7.800000000000002,1.5435775204922968,1.5457470058395726,1.5479944742222618,1.5503257993656916,1.5527399895253686,1.555230440155397,1.5577874112157961
7.9,1.543785744982732,1.5459397949452216,1.548171203636792,1.5504870921169729,1.5528873479803238,1.555365808954834,1.5579128331263639
8.000000000000002,1.54401219001445,1.5461493072713806,1.548363120006998,1.5506621070950048,1.5530471107023816,1.5555124460357912,1.5580485738575773
8.100000000000001,1.5442584499539513,1.5463769944852002,1.5485715303192045,1.5508520143927043,1.5532203251146126,1.5556712931679126,1.5581954866158905
8.2,1.5445262586816177,1.5466244343575744,1.5487978542045402,1.5510580841026684,1.553408127359198,1.5558433711446793,1.5583544955018476
8.3,1.544817501799711,1.5468933417253115,1.54904363366152,1.5512816948825066,1.5536117498350204,1.5560297864401695,1.5585266014290735
8.4,1.5451342299086246,1.5471855804069312,1.5493105436190213,1.5515243432554535,1.55383252937759,1.5562317384287363,1.5587128885397903
8.500000000000002,1.5454786730448615,1.5475031761551006,1.5496004034124038,1.5517876537095279,1.5540719161362064,1.5564505272153808,1.558914531158701
8.6,1.5458532563823977,1.547848330735958,1.549915189251827,1.5520733896639454,1.554331483207962,1.55668756212868,1.5591328013306351
8.700000000000001,1.5462606173079776,1.5482234372334374,1.5502570477686675,1.5523834653774238,1.5546129370933095,1.5569443709325397,1.5593690769911797
8.8,1.5467036239905718,1.5486310966852492,1.5506283107333911,1.552719958879461,1.5549181290434566,1.557222609817843,1.5596248508237052
8.900000000000002,1.5471853955757364,1.5490741361664744,1.551031511046335,1.553085126012647,1.555249067375891,1.5575240742402718,1.559901739860711
