258.4631578947368,-0.0008878584,0.942862,2.864046
290.7710526315789,-0.00011272781,0.18245563,0.88299483
323.07894736842104,19.998165,-0.07397163,-0.07404717
355.38684210526316,-0.00071576633,-0.0739818,-0.074085034
387.69473684210527,-0.00088788365,-0.0739818,-0.074085034
420.0026315789474,-0.0008878848,-0.0739818,-0.074085034
452.3105263157895,-0.0008878848,-0.0739818,-0.074085034
484.6184210526315,-0.0008878848,-0.0739818,-0.074085034
516.9263157894736,-0.0008878848,-0.0739818,-0.074085034
549.2342105263158,-0.0008878848,-0.0739818,-0.074085034
581.5421052631579,-0.0008878848,-0.0739818,-0.074085034
613.85,-0.0008878848,-0.0739818,-0.074085034
