269.9360624249701,-0.001103972,-0.003815445,-0.0044362233
270.19120048019215,-0.001103972,-0.003815445,-0.0044362233
270.44633853541427,-0.001103972,-0.003815445,-0.0044362233
270.70147659063633,-0.001103972,-0.003815445,-0.0044362233
270.9566146458584,-0.001103972,-0.003815445,-0.0044362233
271.2117527010805,-0.001103972,-0.003815445,-0.0044362233
271.4668907563026,-0.001103972,-0.003815445,-0.0044362233
271.7220288115247,-0.001103972,-0.003815445,-0.0044362233
271.9771668667468,-0.001103972,-0.003815445,-0.0044362233
272.2323049219689,-0.001103972,-0.003815445,-0.0044362233
272.48744297719094,-0.001103972,-0.003815445,-0.0044362233
272.74258103241306,-0.001103972,-0.003815445,-0.0044362233
272.9977190876351,-0.001103972,-0.003815445,-0.0044362233
273.2528571428572,-0.001103972,-0.003815445,-0.0044362233
273.5079951980793,-0.001103972,-0.003815445,-0.0044362233
273.7631332533014,-0.001103972,-0.003815445,-0.0044362233
274.0182713085235,-0.001103972,-0.003815445,-0.0044362233
274.2734093637456,-0.001103972,-0.003815445,-0.0044362233
274.52854741896766,-0.001103972,-0.003815445,-0.0044362233
274.7836854741898,-0.001103972,-0.003815445,-0.0044362233
275.03882352941184,-0.001103972,-0.003815445,-0.0044362233
275.2939615846339,-0.001103972,-0.003815445,-0.0044362233
275.549099639856,-0.001103972,-0.003815445,-0.0044362233
275.80423769507814,-0.001103972,-0.003815445,-0.0044362233
276.0593757503002,-0.001103972,-0.003815445,-0.0044362233
276.3145138055223,-0.001103972,-0.003815445,-0.0044362233
276.5696518607444,-0.001103972,-0.003815445,-0.0044362233
276.82478991596645,-0.001103972,-0.003815445,-0.0044362233
277.07992797118857,-0.001103972,-0.003815445,-0.0044362233
277.33506602641063,-0.001103972,-0.003815445,-0.0044362233
277.5902040816327,-0.001103972,-0.003815445,-0.0044362233
277.8453421368548,-0.001103972,-0.003815445,-0.0044362233
278.10048019207693,-0.001103972,-0.003815445,-0.0044362233
278.355618247299,-0.001103972,-0.003815445,-0.0044362233
278.6107563025211,-0.001103972,-0.003815445,-0.0044362233
278.8658943577432,-0.001103972,-0.003815445,-0.0044362233
279.12103241296523,-0.001103972,-0.003815445,-0.0044362233
279.37617046818735,-0.001103972,-0.003815445,-0.0044362233
279.6313085234094,-0.001103972,-0.003815445,-0.0044362233
279.88644657863153,-0.001103972,-0.003815445,-0.0044362233
280.14158463385365,-0.001103972,-0.003815445,-0.0044362233
280.3967226890757,-0.001103972,-0.003815445,-0.0044362233
280.65186074429784,-0.001103972,-0.003815445,-0.0044362233
280.9069987995199,-0.001103972,-0.003815445,-0.0044362233
281.16213685474196,-0.001103972,-0.003815445,-0.0044362233
281.4172749099641,-0.001103972,-0.003815445,-0.0044362233
281.67241296518614,-0.001103972,-0.003815445,-0.0044362233
281.9275510204082,-0.001103972,-0.003815445,-0.0044362233
282.1826890756304,-0.001103972,-0.003815445,-0.0044362233
282.43782713085244,-0.001103972,-0.003815445,-0.0044362233
282.6929651860745,-0.001103972,-0.003815445,-0.0044362233
282.9481032412966,-0.001103972,-0.003815445,-0.0044362233
283.2032412965187,-0.001103972,-0.003815445,-0.0044362233
283.45837935174075,-0.001103972,-0.003815445,-0.0044362233
283.71351740696286,-0.001103972,-0.003815445,-0.0044362233
283.9686554621849,-0.001103972,-0.003815445,-0.0044362233
284.22379351740705,-0.001103972,-0.003815445,-0.0044362233
284.47893157262916,-0.001103972,-0.003815445,-0.0044362233
284.7340696278512,-0.001103972,-0.003815445,-0.0044362233
284.98920768307335,-0.001103972,-0.003815445,-0.0044362233
285.2443457382954,-0.001103972,-0.003815445,-0.0044362233
285.49948379351747,-0.001103972,-0.003815445,-0.0044362233
285.7546218487396,-0.001103972,-0.003815445,-0.0044362233
286.00975990396165,-0.001103972,-0.003815445,-0.0044362233
286.26489795918377,-0.001103972,-0.003815445,-0.0044362233
286.5200360144059,-0.001103972,-0.003815445,-0.0044362233
286.77517406962795,-0.001103972,-0.003815445,-0.0044362233
287.03031212485,-0.001103972,-0.003815445,-0.0044362233
287.28545018007213,-0.001103972,-0.003815445,-0.0044362233
287.5405882352942,-0.001103972,-0.003815445,-0.0044362233
287.79572629051626,-0.001103972,-0.003815445,-0.0044362233
288.0508643457384,-0.001103972,-0.003815445,-0.0044362233
288.3060024009605,-0.001103972,-0.003815445,-0.0044362233
288.56114045618256,-0.001103972,-0.003815445,-0.0044362233
288.8162785114047,-0.001103972,-0.003815445,-0.0044362233
289.07141656662674,-0.001103972,-0.003815445,-0.0044362233
289.3265546218488,-0.001103972,-0.003815445,-0.0044362233
289.5816926770709,-0.001103972,-0.003815445,-0.0044362233
289.836830732293,-0.001103972,-0.003815445,-0.0044362233
290.0919687875151,-0.001103972,-0.003815445,-0.0044362233
290.34710684273716,-0.001103972,-0.003815445,-0.0044362233
290.6022448979593,-0.001103972,-0.003815445,-0.0044362233
290.8573829531814,-0.001103972,-0.003815445,-0.0044362233
291.11252100840346,-0.001103972,-0.0038154447,-0.0044362233
291.3676590636255,-0.001103972,-0.0038154447,-0.0044362233
291.62279711884764,-0.001103972,-0.0038154444,-0.0044362233
291.8779351740697,-0.001103972,-0.0038154442,-0.0044362233
292.13307322929177,-0.001103972,-0.0038154437,-0.0044362233
292.3882112845139,-0.001103972,-0.003815443,-0.0044362233
292.643349339736,-0.001103972,-0.0038154419,-0.0044362233
292.89848739495807,-0.001103972,-0.0038154398,-0.004436223
293.1536254501802,-0.001103972,-0.0038154365,-0.004436223
