0.000000000000000000e+00,1.516921153909962738e+00,3.927917152428418064e-10,-2.336743818969284714e-06
1.000000000000000056e-01,1.516921153548436818e+00,3.927917151608666568e-10,-9.351263081548403811e-06
2.000000000000000111e-01,1.516921152082631785e+00,3.927917149475988670e-10,-2.105642928595381324e-05
3.000000000000000444e-01,1.516921148497743843e+00,3.927917145370910493e-10,-3.747372179254770621e-05
4.000000000000000222e-01,1.516921141447419963e+00,3.927917138630338208e-10,-5.863326814521294898e-05
5.000000000000001110e-01,1.516921129259472201e+00,3.927917128586342081e-10,-8.457390065827742848e-05
6.000000000000000888e-01,1.516921109942961809e+00,3.927917114564928628e-10,-1.153432293913199684e-04
7.000000000000000666e-01,1.516921081196614507e+00,3.927917095884805532e-10,-1.509977314891326034e-04
8.000000000000000444e-01,1.516921040418528932e+00,3.927917071856126907e-10,-1.916028572228294221e-04
9.000000000000001332e-01,1.516920984717115894e+00,3.927917041779229789e-10,-2.372331530728263838e-04
1.000000000000000222e+00,1.516920910923217347e+00,3.927917004943345794e-10,-2.879724014749126138e-04
1.100000000000000089e+00,1.516920815603342687e+00,3.927916960625295728e-10,-3.439137782455199471e-04
1.200000000000000178e+00,1.516920695073943781e+00,3.927916908088159893e-10,-4.051600275223353801e-04
1.300000000000000266e+00,1.516920545416660548e+00,3.927916846579919442e-10,-4.718236549489190587e-04
1.400000000000000133e+00,1.516920362494454055e+00,3.927916775332078609e-10,-5.440271381875230435e-04
1.500000000000000000e+00,1.516920141968542302e+00,3.927916693558241955e-10,-6.219031577393762875e-04
1.600000000000000089e+00,1.516919879316049435e+00,3.927916600452672491e-10,-7.055948453614041766e-04
1.700000000000000178e+00,1.516919569848278027e+00,3.927916495188802235e-10,-7.952560530440876130e-04
1.800000000000000266e+00,1.516919208729504920e+00,3.927916376917709683e-10,-8.910516418046448206e-04
1.900000000000000355e+00,1.516918790996210076e+00,3.927916244766555921e-10,-9.931577913928491940e-04
2.000000000000000444e+00,1.516918311576631817e+00,3.927916097836970587e-10,-1.101762330562379606e-03
2.100000000000000089e+00,1.516917765310552779e+00,3.927915935203393894e-10,-1.217065089220787256e-03
2.200000000000000178e+00,1.516917146969212649e+00,3.927915755911369017e-10,-1.339278275891326014e-03
2.300000000000000266e+00,1.516916451275250877e+00,3.927915558975774511e-10,-1.468626872073920675e-03
2.400000000000000355e+00,1.516915672922571234e+00,3.927915343379004514e-10,-1.605349058285315648e-03
