2.750000000000000000e+01	1.457172422232436260e+00	-1.371720138150304251e+02	1.234963894495713500e+15
2.800000000000000000e+01	1.453679571131687664e+00	-1.165357424343877426e+02	1.156751989407300500e+15
2.850000000000000000e+01	1.450361184322692898e+00	-9.719427945922815582e+01	1.084897355202675500e+15
2.900000000000000000e+01	1.447210862652308361e+00	-7.905378825400947562e+01	1.017560988993283250e+15
2.950000000000000000e+01	1.444222602536625821e+00	-6.205230660624796712e+01	9.528876912358103750e+14
3.000000000000000355e+01	1.441390635527211472e+00	-4.615673676767812594e+01	8.893873091917700000e+14
3.050000000000000000e+01	1.438709282427968805e+00	-3.135427297916973188e+01	8.261981815613633750e+14
3.099999999999999645e+01	1.436172845157257072e+00	-1.764069453080579564e+01	7.631869740762153750e+14
3.150000000000000355e+01	1.433775550830312939e+00	-5.008426778098773902e+00	7.008757374757152500e+14
3.200000000000000000e+01	1.431511551868986043e+00	6.562904836327831504e+00	6.402259135761003750e+14
3.250000000000000000e+01	1.429374975278271842e+00	1.711148743774350223e+01	5.823405130378880000e+14
3.300000000000000000e+01	1.427360005538140131e+00	2.669315524603516110e+01	5.281617995489535625e+14
3.350000000000000000e+01	1.425460980431850100e+00	3.537660673816236567e+01	4.782384593807276875e+14
3.400000000000000000e+01	1.423672478424339749e+00	4.323565406528678778e+01	4.326144741710516875e+14
3.450000000000000000e+01	1.421989379852887758e+00	5.034076064775828030e+01	3.908577489196534375e+14
3.500000000000000000e+01	1.420406891229078372e+00	5.675211294528931205e+01	3.522092928176848125e+14
3.550000000000000000e+01	1.418920530721732298e+00	6.251587953088278482e+01	3.158034426033224375e+14
3.600000000000000000e+01	1.417526081426908613e+00	6.766432310125715333e+01	2.808941893241778750e+14
3.650000000000000000e+01	1.416219525494836207e+00	7.221933686556248233e+01	2.470257323776175000e+14
3.700000000000000000e+01	1.414996975273000945e+00	7.619808058739270962e+01	2.141052724417422188e+14
3.750000000000000000e+01	1.413854616854502311e+00	7.961892884287884442e+01	1.823664039650115000e+14
3.800000000000000000e+01	1.412788677204976029e+00	8.250601672713233370e+01	1.522431688413507500e+14
3.850000000000000000e+01	1.411795419565528231e+00	8.489122086308312021e+01	1.241987577586181562e+14
3.900000000000000000e+01	1.410871164742567796e+00	8.681325612296798511e+01	9.856252385547835938e+13
3.950000000000000000e+01	1.410012329904582140e+00	8.831443786628585713e+01	7.542240558707878125e+13
4.000000000000000000e+01	1.409215472964761684e+00	8.943630030077774506e+01	5.459993006825035938e+13
4.050000000000000000e+01	1.408477330230621938e+00	9.021550108774172827e+01	3.570838506079046094e+13
4.100000000000000000e+01	1.407794837642333929e+00	9.068123747456364470e+01	1.826983094185717578e+13
4.150000000000000000e+01	1.407165130760253735e+00	9.085484227632544219e+01	1.850730289227197998e+12
4.200000000000000000e+01	1.406585524364738049e+00	9.075151099636246954e+01	-1.382668558817142188e+13
4.250000000000000000e+01	1.406053477622920544e+00	9.038346228335792887e+01	-2.882966141881411328e+13
4.300000000000000000e+01	1.405566554017001701e+00	8.976344541061959603e+01	-4.302945379941068750e+13
4.350000000000000000e+01	1.405122385910045457e+00	8.890748124717778467e+01	-5.617563262312433594e+13
4.400000000000000000e+01	1.404718651729541579e+00	8.783604088599980741e+01	-6.800285307405118750e+13
4.450000000000000000e+01	1.404353069916694619e+00	8.657340749674347080e+01	-7.833464544631485938e+13
4.500000000000000000e+01	1.404023409126144539e+00	8.514554992943160983e+01	-8.715211137615301562e+13
4.550000000000000000e+01	1.403727509928956785e+00	8.357727810647956801e+01	-9.460846736630095312e+13
4.600000000000000000e+01	1.403463310555867372e+00	8.188962312833808710e+01	-1.009884572581338438e+14
4.650000000000000000e+01	1.403228868648255467e+00	8.009825375733430519e+01	-1.066288249310315781e+14
4.700000000000000000e+01	1.403022372592306111e+00	7.821336670816015157e+01	-1.118270294100612812e+14
4.750000000000000000e+01	1.402842139247739484e+00	7.624100344897971127e+01	-1.167671991109665312e+14
4.800000000000000000e+01	1.402686598788284611e+00	7.418530885480731740e+01	-1.214850181935407188e+14
4.850000000000000000e+01	1.402554270855486784e+00	7.205098944400093330e+01	-1.258797087956803594e+14
4.900000000000000000e+01	1.402443738365984238e+00	6.984521850578281033e+01	-1.297661533796234219e+14
4.950000000000000000e+01	1.402353625591553854e+00	6.757845811142111359e+01	-1.329483041014196406e+14
5.000000000000000000e+01	1.402282585570932660e+00	6.526403821199352251e+01	-1.352898254220448125e+14
5.050000000000000000e+01	1.402229299038178612e+00	6.291672534819635842e+01	-1.367605540907826094e+14
5.100000000000000000e+01	1.402192483729091999e+00	6.055080462536575681e+01	-1.374464510640907500e+14
5.150000000000000000e+01	1.402170910104612700e+00	5.817830569446174849e+01	-1.375229594907981562e+14
5.200000000000000000e+01	1.402163417974348514e+00	5.580790713022991412e+01	-1.372030214134904531e+14
5.250000000000000000e+01	1.402168928589463848e+00	5.344479933526708493e+01	-1.366779692139758438e+14
5.300000000000000000e+01	1.402186448396224971e+00	5.109146538267289372e+01	-1.360702463298193438e+14
5.350000000000000000e+01	1.402215063262614470e+00	4.874905740928235787e+01	-1.354116630326623750e+14
5.400000000000000000e+01	1.402253924812839170e+00	4.641888849470715428e+01	-1.346517560011785312e+14
5.450000000000000000e+01	1.402302232708359631e+00	4.410356619235525955e+01	-1.336909607981514062e+14
5.500000000000000000e+01	1.402359217693749605e+00	4.180744922098433847e+01	-1.324258841701903906e+14
5.550000000000000000e+01	1.402424129756102200e+00	3.953635257592321040e+01	-1.307911388898348281e+14
5.600000000000000000e+01	1.402496234032811318e+00	3.729667436367584088e+01	-1.287845303896556562e+14
5.650000000000000000e+01	1.402574814703072548e+00	3.509429073377308583e+01	-1.264687473428425469e+14
5.700000000000000000e+01	1.402659184748286103e+00	3.293361366789215339e+01	-1.239507961460000625e+14
5.750000000000000000e+01	1.402748697854581561e+00	3.081712357178372130e+01	-1.213475374344673750e+14
5.800000000000000000e+01	1.402842758299302384e+00	2.874551031389686173e+01	-1.187496314193851250e+14
5.850000000000000000e+01	1.402940825487237531e+00	2.671834627264808759e+01	-1.161959334698046094e+14
5.900000000000000000e+01	1.403042411581432169e+00	2.473504269004506639e+01	-1.136662637080688750e+14
5.950000000000000000e+01	1.403147072835823517e+00	2.279575921069285727e+01	-1.110940631651349375e+14
6.000000000000000711e+01	1.403254397120338393e+00	2.090196664589721820e+01	-1.083939283665063906e+14
6.050000000000000000e+01	1.403363991181284076e+00	1.905648868691621445e+01	-1.054944658338186562e+14
6.100000000000000000e+01	1.403475471119991269e+00	1.726302404989431949e+01	-1.023656548470538594e+14
6.150000000000000000e+01	1.403588458464671840e+00	1.552531770146166856e+01	-9.903215575762754688e+13
6.199999999999999289e+01	1.403702582430955026e+00	1.384625581229562563e+01	-9.556884150109120312e+13
6.250000000000000711e+01	1.403817487079601634e+00	1.222717360995440927e+01	-9.208059134735237500e+13
6.300000000000000711e+01	1.403932840659785075e+00	1.066758849985780699e+01	-8.867320914858309375e+13
6.350000000000000000e+01	1.404048343884041428e+00	9.165431434467929961e+00	-8.542475880022859375e+13
6.400000000000000000e+01	1.404163734346142167e+00	7.717694181832980505e+00	-8.236602660750254688e+13
6.450000000000000000e+01	1.404278785585243217e+00	6.321287814845777397e+00	-7.947557872433160938e+13
6.500000000000000000e+01	1.404393300994438931e+00	4.973854282838945373e+00	-7.669014140799957812e+13
6.550000000000000000e+01	1.404507104339551393e+00	3.674300796799446989e+00	-7.392634629034182812e+13
6.600000000000000000e+01	1.404620029623343536e+00	2.422922577820638246e+00	-7.110669324941401562e+13
6.650000000000000000e+01	1.404731913130629950e+00	1.221109804322592973e+00	-6.818177833703073438e+13
6.700000000000000000e+01	1.404842589724396129e+00	7.075737592270725518e-02	-6.514250899867529688e+13
6.750000000000000000e+01	1.404951894099221388e+00	-1.026425560926358838e+00	-6.201950632889909375e+13
6.800000000000000000e+01	1.405059666174736099e+00	-2.069496340527709588e+00	-5.887098331390369531e+13
6.850000000000000000e+01	1.405165758598856840e+00	-3.058591334953107754e+00	-5.576378598241453125e+13
6.900000000000000000e+01	1.405270043785314060e+00	-3.994907492744366628e+00	-5.275398768114603125e+13
6.950000000000000000e+01	1.405372418171718651e+00	-4.880396808639493322e+00	-4.987302389418010938e+13
7.000000000000000000e+01	1.405472802340377969e+00	-5.717301686874959543e+00	-4.712311720470406250e+13
7.050000000000000000e+01	1.405571136973745361e+00	-6.507695851975406676e+00	-4.448249527954740625e+13
7.100000000000000000e+01	1.405667375897687421e+00	-7.253176816011109196e+00	-4.191773807384797656e+13
7.150000000000000000e+01	1.405761478308454215e+00	-7.954791899291516977e+00	-3.939849915308408594e+13
7.200000000000000000e+01	1.405853402442853950e+00	-8.613194119856901310e+00	-3.690942585319201562e+13
7.250000000000000000e+01	1.405943102413697909e+00	-9.228946034474789784e+00	-3.445538649933057031e+13
7.300000000000000000e+01	1.406030528887908249e+00	-9.802843838035947499e+00	-3.205859110816521484e+13
7.350000000000000000e+01	1.406115633075192495e+00	-1.033613389897877610e+01	-2.974900416706445312e+13
7.400000000000000000e+01	1.406198372500330196e+00	-1.083053722530774365e+01	-2.755167127107053125e+13
7.450000000000000000e+01	1.406278716550148244e+00	-1.128806799159185559e+01	-2.547552443263066406e+13
7.500000000000000000e+01	1.406356649945824877e+00	-1.171070593994367748e+01	-2.350764096426454297e+13
7.550000000000000000e+01	1.406432173017483356e+00	-1.210003485789783717e+01	-2.161505295452101562e+13
7.600000000000000000e+01	1.406505298704522122e+00	-1.245697376268852885e+01	-1.975368233801963281e+13
7.650000000000000000e+01	1.406576047235155169e+00	-1.278169987857114442e+01	-1.788163437927762891e+13
7.700000000000000000e+01	1.406644440133598906e+00	-1.307380246057158146e+01	-1.597265897697560352e+13
7.750000000000000000e+01	1.406710495359990043e+00	-1.333263353009503049e+01	-1.402551117732447852e+13
7.800000000000000000e+01	1.406774224977244803e+00	-1.355775880549149015e+01	-1.206620312038614258e+13
7.850000000000000000e+01	1.406835635908396887e+00	-1.374937899806810115e+01	-1.014231748920112305e+13
7.900000000000000000e+01	1.406894733369804085e+00	-1.390859805654045012e+01	-8.310955592175697266e+12
7.950000000000000000e+01	1.406951525748539433e+00	-1.403745838774153931e+01	-6.623782144784928711e+12
8.000000000000000000e+01	1.407006029284146198e+00	-1.413872986444790669e+01	-5.113444748448525391e+12
8.050000000000000000e+01	1.407058271028642116e+00	-1.421550918295888799e+01	-3.785174205080656738e+12
8.100000000000000000e+01	1.407108289141763224e+00	-1.427073819571344515e+01	-2.615793519217599609e+12
8.150000000000000000e+01	1.407156130435197605e+00	-1.430676949942791687e+01	-1.560185746710890625e+12
8.200000000000000000e+01	1.407201845936164819e+00	-1.432509021356410628e+01	-5.631601909218066406e+11
8.250000000000000000e+01	1.407245485832680609e+00	-1.432626703275779612e+01	4.267684413605449219e+11
8.300000000000000000e+01	1.407287095315977288e+00	-1.431011245592630310e+01	1.445525118504778564e+12
8.350000000000000000e+01	1.407326712516941081e+00	-1.427601253628696121e+01	2.506609350793173828e+12
8.400000000000000000e+01	1.407364369056405495e+00	-1.422331748149875708e+01	3.600676079573577148e+12
8.450000000000000000e+01	1.407400092913842826e+00	-1.415168793085423715e+01	4.701091757906622070e+12
8.500000000000000000e+01	1.407433912620543071e+00	-1.406131216979929199e+01	5.773336458698791992e+12
8.550000000000000000e+01	1.407465861412525054e+00	-1.395295418764102102e+01	6.785206811802642578e+12
8.600000000000000000e+01	1.407495980038153016e+00	-1.382784459767760410e+01	7.714825099232629883e+12
8.650000000000000000e+01	1.407524317372868206e+00	-1.368747002461186213e+01	8.554397664157032227e+12
8.700000000000000000e+01	1.407550928695006309e+00	-1.353333926482182115e+01	9.309148496302302734e+12
8.750000000000000000e+01	1.407575872198726152e+00	-1.336680114411716502e+01	9.992393977999166016e+12
8.800000000000000000e+01	1.407599204840872753e+00	-1.318896265473184215e+01	1.061884591057721484e+13
8.850000000000000000e+01	1.407620978785416366e+00	-1.300071664371567692e+01	1.119861162930925391e+13
8.900000000000000000e+01	1.407641239483158335e+00	-1.280284945063133684e+01	1.173392787232925781e+13
8.950000000000000000e+01	1.407660025888731514e+00	-1.259617292573244107e+01	1.221960124699785156e+13
9.000000000000000000e+01	1.407677372646364944e+00	-1.238161990864289308e+01	1.264680264192031055e+13
9.050000000000000000e+01	1.407693313480652186e+00	-1.216025827600525133e+01	1.300871056104996094e+13
9.100000000000000000e+01	1.407707884688185862e+00	-1.193320996410835200e+01	1.330588106069810742e+13
9.150000000000000000e+01	1.407721127635692904e+00	-1.170149715317226580e+01	1.354931967772110156e+13
9.200000000000000000e+01	1.407733089514820790e+00	-1.146586616312503359e+01	1.375999270922430664e+13
9.250000000000000000e+01	1.407743822165619996e+00	-1.122665131290483131e+01	1.396468421442843945e+13
9.300000000000000000e+01	1.407753379380400904e+00	-1.098373226472277508e+01	1.418930423256462695e+13
9.350000000000000000e+01	1.407761813552113717e+00	-1.073661193981291895e+01	1.445160649303240625e+13
9.400000000000000000e+01	1.407769172703476679e+00	-1.048460617558915686e+01	1.475552002762683398e+13
9.450000000000000000e+01	1.407775498782083412e+00	-1.022710195248088461e+01	1.508887042547913867e+13
9.500000000000000000e+01	1.407780827690272130e+00	-9.963818698186130973e+00	1.542530190960228516e+13
9.550000000000000000e+01	1.407785190973434242e+00	-9.695003559459520304e+00	1.573000833356080078e+13
9.600000000000000000e+01	1.407788618587833440e+00	-9.421507617707018056e+00	1.596780063623475977e+13
9.650000000000000000e+01	1.407791141860933237e+00	-9.144720987875498253e+00	1.611139462192590039e+13
9.700000000000000000e+01	1.407792795730749447e+00	-8.866381528873427342e+00	1.614777143249404297e+13
9.750000000000000000e+01	1.407793619603711521e+00	-8.588304035361103317e+00	1.608103317671571289e+13
9.800000000000000000e+01	1.407793656615612399e+00	-8.312095497112608200e+00	1.593116205048151953e+13
9.850000000000000000e+01	1.407792951574374118e+00	-8.038922704633447935e+00	1.572919435651043359e+13
9.900000000000000000e+01	1.407791548254198943e+00	-7.769381870046018435e+00	1.551022305335837891e+13
9.950000000000000000e+01	1.407789486882597751e+00	-7.503491581832697044e+00	1.530610097947409180e+13
1.000000000000000000e+02	1.407786802570692997e+00	-7.240798841641937322e+00	1.513963157130052148e+13
1.005000000000000000e+02	1.407783525120776424e+00	-6.980561973695039946e+00	1.502146871494625195e+13
1.010000000000000000e+02	1.407779680208572914e+00	-6.721960412574536470e+00	1.495010172651392188e+13
1.015000000000000000e+02	1.407775291518982286e+00	-6.464282299767489803e+00	1.491444230700094531e+13
1.020000000000000000e+02	1.407770383140548587e+00	-6.207054526451320164e+00	1.489790798988333398e+13
1.025000000000000000e+02	1.407764981473615951e+00	-5.950100887472475009e+00	1.488267050884949414e+13
1.030000000000000000e+02	1.407759116087041518e+00	-5.693535293162551802e+00	1.485293413868693164e+13
1.035000000000000000e+02	1.407752819304472602e+00	-5.437712137026776027e+00	1.479662293072005469e+13
1.040000000000000000e+02	1.407746124701258150e+00	-5.183161151184020099e+00	1.470549132594602148e+13
1.045000000000000000e+02	1.407739065022234337e+00	-4.930529181433898067e+00	1.457421156649856836e+13
1.050000000000000000e+02	1.407731670190520035e+00	-4.680539417273968716e+00	1.439926327912310742e+13
1.055000000000000000e+02	1.407723966025095530e+00	-4.433964935732077173e+00	1.417838493992865625e+13
1.060000000000000000e+02	1.407715974044102536e+00	-4.191603384779656771e+00	1.391099033374632422e+13
1.065000000000000000e+02	1.407707712382187726e+00	-3.954237027259233539e+00	1.359944879133354883e+13
1.070000000000000000e+02	1.407699197504705291e+00	-3.722568110908044847e+00	1.325066462418791211e+13
1.075000000000000000e+02	1.407690446165301923e+00	-3.497131447102979074e+00	1.287713916804391016e+13
1.080000000000000000e+02	1.407681476995247039e+00	-3.278199695113487078e+00	1.249675416111402734e+13
1.085000000000000000e+02	1.407672311244692720e+00	-3.065706934866450073e+00	1.213086875210072070e+13
1.090000000000000000e+02	1.407662972471156904e+00	-2.859218474553278266e+00	1.180086393663222461e+13
1.095000000000000000e+02	1.407653485299917184e+00	-2.657967748064774316e+00	1.152382250071905859e+13
1.100000000000000000e+02	1.407643873661908795e+00	-2.460965974388529709e+00	1.130841606445659180e+13
1.105000000000000000e+02	1.407634159062983725e+00	-2.267171071893602896e+00	1.115215047719727930e+13
1.110000000000000000e+02	1.407624359412810611e+00	-2.075684736038565514e+00	1.104085631978046289e+13
1.115000000000000000e+02	1.407614488756006255e+00	-1.885935972153561568e+00	1.095076824086694531e+13
1.120000000000000000e+02	1.407604557964055925e+00	-1.697809223407815926e+00	1.085286696351843555e+13
1.125000000000000000e+02	1.407594576154157284e+00	-1.511686082642331730e+00	1.071855279151977148e+13
1.130000000000000000e+02	1.407584552389411048e+00	-1.328388805548040397e+00	1.052535319402634180e+13
1.135000000000000000e+02	1.407574497145559489e+00	-1.149036430793687336e+00	1.026134395699517188e+13
1.140000000000000000e+02	1.407564423118583319e+00	-9.748442964575841918e-01	9.927288323418792969e+12
1.145000000000000000e+02	1.407554345162206122e+00	-8.069099310699657801e-01	9.536077017255027344e+12
1.150000000000000000e+02	1.407544279414966626e+00	-6.460297316421954594e-01	9.109720049448378906e+12
1.155000000000000000e+02	1.407534241918554807e+00	-4.925815645164697276e-01	8.674714546360519531e+12
1.160000000000000000e+02	1.407524247170174103e+00	-3.464913680352749159e-01	8.256941224281140625e+12
1.165000000000000000e+02	1.407514307052651459e+00	-2.072818686110298458e-01	7.877251083127121094e+12
1.170000000000000000e+02	1.407504430451953503e+00	-7.418398656540407810e-02	7.548613053403687500e+12
1.175000000000000000e+02	1.407494623648796406e+00	5.371931243134052403e-02	7.275205948175250000e+12
1.180000000000000000e+02	1.407484891330641918e+00	1.773489928245509939e-01	7.053306449449844727e+12
1.185000000000000000e+02	1.407475237886689490e+00	2.975118232464091794e-01	6.873402735247460938e+12
1.190000000000000000e+02	1.407465668575724083e+00	4.148226253791951201e-01	6.722760236207404297e+12
1.195000000000000000e+02	1.407456190212820646e+00	5.296684675828189359e-01	6.587717220310316406e+12
1.200000000000000142e+02	1.407446811184069224e+00	6.422061579151824295e-01	6.455248562653228516e+12
1.204999999999999858e+02	1.407437540814590049e+00	7.523795644815528538e-01	6.313699936234301758e+12
1.210000000000000000e+02	1.407428388315695722e+00	8.599445060767784144e-01	6.152931007848024414e+12
1.214999999999999858e+02	1.407419361660998458e+00	9.644947666152532406e-01	5.964302487667358398e+12
1.220000000000000000e+02	1.407410466752789358e+00	1.065490264825514677e+00	5.740938871910946289e+12
1.225000000000000142e+02	1.407401707139249059e+00	1.162294212999195109e+00	5.478507519392781250e+12
1.230000000000000000e+02	1.407393084364632507e+00	1.254227629072859562e+00	5.176450802734127930e+12
1.235000000000000000e+02	1.407384598835586642e+00	1.340645860419641844e+00	4.839305084484083008e+12
1.239999999999999858e+02	1.407376250929290640e+00	1.421033832880910008e+00	4.477551970939349609e+12
1.245000000000000000e+02	1.407368042000109787e+00	1.495107197051992909e+00	4.107450542077307129e+12
1.250000000000000142e+02	1.407359974979710993e+00	1.562898835832265965e+00	3.749508512002826172e+12
1.255000000000000000e+02	1.407352054396288299e+00	1.624807420221173526e+00	3.425612511642509766e+12
1.260000000000000142e+02	1.407344285819229768e+00	1.681588589802916811e+00	3.155248085230357422e+12
1.265000000000000000e+02	1.407336674909668739e+00	1.734279644061516690e+00	2.951573689177005371e+12
1.270000000000000000e+02	1.407329226372139308e+00	1.784063116497200729e+00	2.818263292709302246e+12
1.274999999999999858e+02	1.407321943124902885e+00	1.832089615300766416e+00	2.747942826506778809e+12
1.280000000000000000e+02	1.407314825932351798e+00	1.879291817511322238e+00	2.722728434779583984e+12
1.285000000000000000e+02	1.407307873597693382e+00	1.926226227570046134e+00	2.716906079058212891e+12
1.290000000000000000e+02	1.407301083643955675e+00	1.972975685767907272e+00	2.701292764777805664e+12
1.295000000000000000e+02	1.407294453268427281e+00	2.019134223082135193e+00	2.648419149542423828e+12
1.300000000000000000e+02	1.407287980282112105e+00	2.063879298235375970e+00	2.537474416037705078e+12
1.305000000000000000e+02	1.407281663761466017e+00	2.106118618746579241e+00	2.358005582673557617e+12
1.310000000000000000e+02	1.407275504236528363e+00	2.144683803934988031e+00	2.111647111819440918e+12
1.315000000000000000e+02	1.407269503385572218e+00	2.178534442759121337e+00	1.811596048855779297e+12
1.320000000000000000e+02	1.407263663355390104e+00	2.206935346644383955e+00	1.480030218634692139e+12
1.325000000000000000e+02	1.407257985933360489e+00	2.229576728303635846e+00	1.144075228957826904e+12
1.330000000000000000e+02	1.407252471831596630e+00	2.246619596380579953e+00	8.311700823209409180e+11
1.335000000000000000e+02	1.407247120297224541e+00	2.258663649174669885e+00	5.647193127571072998e+11
1.340000000000000000e+02	1.407241929153404625e+00	2.266648942260663713e+00	3.607653331420120850e+11
1.345000000000000000e+02	1.407236895238765051e+00	2.271712790496728918e+00	2.261278141943257141e+11
1.350000000000000000e+02	1.407232015091396615e+00	2.275028190171027642e+00	1.581225145712465820e+11
1.355000000000000000e+02	1.407227285653895432e+00	2.277649421876132063e+00	1.456746873965921326e+11
1.360000000000000000e+02	1.407222704777800315e+00	2.280385587467379960e+00	1.714431962010578308e+11
1.365000000000000000e+02	1.407218271375926033e+00	2.283715552608732491e+00	2.144952504549226685e+11
1.370000000000000000e+02	1.407213985185841842e+00	2.287750111498596972e+00	2.531046566912164612e+11
1.375000000000000000e+02	1.407209846230390360e+00	2.292240693997694478e+00	2.673477686991028137e+11
1.380000000000000000e+02	1.407205854153833924e+00	2.296629336989547632e+00	2.412900059640193787e+11
1.385000000000000000e+02	1.407202007647373687e+00	2.300131875790353941e+00	1.646494939270714111e+11
1.390000000000000000e+02	1.407198304146349610e+00	2.301844768056245272e+00	3.387239814251380920e+10
1.395000000000000000e+02	1.407194739894740865e+00	2.300864897793163166e+00	-1.474380335787347717e+11
1.400000000000000000e+02	1.407191310358610448e+00	2.296410641148726839e+00	-3.688042744901598511e+11
1.405000000000000000e+02	1.407188010864136363e+00	2.287931435006659076e+00	-6.139242251890230713e+11
1.410000000000000000e+02	1.407184837269750188e+00	2.275192608403282080e+00	-8.624885127323687744e+11
1.415000000000000000e+02	1.407181786474499763e+00	2.258323129526206507e+00	-1.092661225282488647e+12
1.420000000000000000e+02	1.407178856616510210e+00	2.237816908772203295e+00	-1.283981967255520752e+12
