270.08989195678276,1.6670536,-0.0739464
270.3427851140457,1.6670536,-0.0739464
270.59567827130854,1.6670536,-0.0739464
270.84857142857146,1.6670536,-0.0739464
271.1014645858344,1.6670536,-0.0739464
271.35435774309724,1.6670536,-0.0739464
271.60725090036016,1.6670536,-0.0739464
271.8601440576231,1.6670536,-0.0739464
272.113037214886,1.6670536,-0.0739464
272.3659303721489,1.6670536,-0.0739464
272.6188235294118,1.6670536,-0.0739464
272.87171668667474,1.6670536,-0.0739464
273.1246098439376,1.6670536,-0.0739464
273.3775030012005,1.6670536,-0.0739464
273.63039615846344,1.6670536,-0.0739464
273.8832893157263,1.6670536,-0.0739464
274.1361824729892,1.6670536,-0.0739464
274.38907563025214,1.6670536,-0.0739464
274.64196878751505,1.6670536,-0.0739464
274.8948619447779,1.6670536,-0.0739464
275.14775510204083,1.6670536,-0.0739464
275.4006482593038,1.6670536,-0.0739464
275.65354141656667,1.6670536,-0.0739464
275.9064345738296,1.6670536,-0.0739464
276.1593277310925,1.6670536,-0.0739464
276.4122208883554,1.6670536,-0.0739464
276.6651140456183,1.6670536,-0.0739464
276.9180072028812,1.6670536,-0.0739464
277.1709003601441,1.6670536,-0.0739464
277.423793517407,1.6670536,-0.0739464
277.6766866746699,1.6670536,-0.0739464
277.9295798319328,1.6670536,-0.0739464
278.1824729891957,1.6670536,-0.0739464
278.4353661464586,1.6670536,-0.0739464
278.68825930372157,1.6670536,-0.0739464
278.9411524609845,1.6670536,-0.0739464
279.19404561824734,1.6670536,-0.0739464
279.44693877551026,1.6670536,-0.0739464
279.6998319327732,1.6670536,-0.0739464
279.95272509003604,1.6670536,-0.0739464
280.20561824729896,1.6670536,-0.0739464
280.4585114045619,1.6670536,-0.0739464
280.71140456182474,1.6670536,-0.0739464
280.96429771908765,1.6670536,-0.0739464
281.21719087635057,1.6670536,-0.0739464
281.4700840336135,1.6670536,-0.0739464
281.7229771908764,1.6670536,-0.0739464
281.9758703481393,1.6670536,-0.0739464
282.22876350540224,1.6670536,-0.0739464
282.4816566626651,1.6670536,-0.0739464
282.734549819928,1.6670536,-0.0739464
282.98744297719094,1.6670536,-0.0739464
283.24033613445386,1.6670536,-0.0739464
283.4932292917167,1.6670536,-0.0739464
283.74612244897963,1.6670536,-0.0739464
283.99901560624255,1.6670536,-0.0739464
284.2519087635054,1.6670536,-0.0739464
284.50480192076833,1.6670536,-0.0739464
284.75769507803125,1.6670536,-0.0739464
285.01058823529416,1.6670536,-0.0739464
285.2634813925571,1.6670536,-0.0739464
285.51637454982,1.6670536,-0.0739464
285.7692677070829,1.6670536,-0.0739464
286.0221608643458,1.6670536,-0.0739464
286.2750540216087,1.6670536,-0.0739464
286.5279471788716,1.6670536,-0.0739464
286.7808403361345,1.6670536,-0.0739464
287.0337334933974,1.6670536,-0.0739464
287.2866266506603,1.6670536,-0.0739464
287.53951980792317,1.6670536,-0.0739464
287.7924129651861,1.6670536,-0.0739464
288.045306122449,1.6670536,-0.0739464
288.298199279712,1.6670536,-0.0739464
288.55109243697484,1.6670536,-0.0739464
288.80398559423776,1.6670536,-0.0739464
289.0568787515007,1.6670536,-0.0739464
